"st" "flag_fthb" "prop_type" "count" "fico_avg" "avg_ltv" "avg_dti" "year" "quart"
"30994" "MA" "N" "PU" 4 778.25 53 32.25 "2012" "2"
"30995" "MA" "N" "SF" 1230 764.439024390244 75.4276422764228 33.0723577235772 "2012" "2"
"30996" "MA" "Y" "CO" 226 755.137168141593 77.1637168141593 32.358407079646 "2012" "2"
"30997" "MA" "Y" "PU" 2 664 67.5 34 "2012" "2"
"30998" "MA" "Y" "SF" 683 756.231332357247 81.0878477306003 32.9546120058565 "2012" "2"
"30999" "MD" "" "CO" 212 774.235849056604 65.9481132075472 30.7169811320755 "2012" "2"
"31000" "MD" "" "CP" 1 788 80 39 "2012" "2"
"31001" "MD" "" "LH" 7 746.428571428571 74.2857142857143 27.4285714285714 "2012" "2"
"31002" "MD" "" "MH" 1 686 80 45 "2012" "2"
"31003" "MD" "" "PU" 1643 771.871576384662 63.0852099817407 30.6396835057821 "2012" "2"
"31004" "MD" "" "SF" 2980 766.343959731544 61.2224832214765 29.746644295302 "2012" "2"
"31005" "MD" "N" "CO" 82 769.768292682927 72.6219512195122 33.3292682926829 "2012" "2"
"31006" "MD" "N" "LH" 2 783.5 82.5 26.5 "2012" "2"
"31007" "MD" "N" "PU" 397 765.685138539043 76.4785894206549 34.1460957178841 "2012" "2"
"31008" "MD" "N" "SF" 612 765.763071895425 78.2565359477124 32.8839869281046 "2012" "2"
"31009" "MD" "Y" "CO" 63 761.460317460317 80.2063492063492 31.7619047619048 "2012" "2"
"31010" "MD" "Y" "LH" 4 764.5 91.25 38.5 "2012" "2"
"31011" "MD" "Y" "MH" 1 784 80 15 "2012" "2"
"31012" "MD" "Y" "PU" 252 753.464285714286 80.8809523809524 33.75 "2012" "2"
"31013" "MD" "Y" "SF" 345 755.411594202899 81.2608695652174 31.8028985507246 "2012" "2"
"31014" "ME" "" "CO" 37 768.486486486486 65.6216216216216 33.6486486486486 "2012" "2"
"31015" "ME" "" "MH" 6 741.5 56.1666666666667 28.6666666666667 "2012" "2"
"31016" "ME" "" "PU" 11 767.909090909091 65.9090909090909 36.3636363636364 "2012" "2"
"31017" "ME" "" "SF" 1160 762.690517241379 64.898275862069 31.1379310344828 "2012" "2"
"31018" "ME" "N" "CO" 20 788.05 70.25 31.3 "2012" "2"
"31019" "ME" "N" "PU" 7 785 77.1428571428571 36.1428571428571 "2012" "2"
"31020" "ME" "N" "SF" 233 763.407725321888 78 32.6351931330472 "2012" "2"
"31021" "ME" "Y" "CO" 8 748.25 83 32.375 "2012" "2"
"31022" "ME" "Y" "PU" 2 738.5 69 34.5 "2012" "2"
"31023" "ME" "Y" "SF" 106 757.405660377358 84 31.3301886792453 "2012" "2"
"31024" "MI" "" "CO" 309 773.938511326861 67.537216828479 30.4854368932039 "2012" "2"
"31025" "MI" "" "LH" 3 736.333333333333 76.3333333333333 21.6666666666667 "2012" "2"
"31026" "MI" "" "MH" 57 764.175438596491 64.8771929824561 27.2280701754386 "2012" "2"
"31027" "MI" "" "PU" 179 772.659217877095 69.2737430167598 28.9553072625698 "2012" "2"
"31028" "MI" "" "SF" 4505 765.346059933407 67.4514983351831 29.5189789123196 "2012" "2"
"31029" "MI" "N" "CO" 247 769.331983805668 76.6234817813765 31.7975708502024 "2012" "2"
"31030" "MI" "N" "MH" 10 751.6 81.8 35.6 "2012" "2"
"31031" "MI" "N" "PU" 90 771.755555555556 81.9444444444444 31.6444444444444 "2012" "2"
"31032" "MI" "N" "SF" 1379 763.445250181291 81.7070340826686 31.7606961566352 "2012" "2"
"31033" "MI" "Y" "CO" 99 752.606060606061 80.4141414141414 32.1111111111111 "2012" "2"
"31034" "MI" "Y" "MH" 9 739.333333333333 78.5555555555556 25.8888888888889 "2012" "2"
"31035" "MI" "Y" "PU" 31 754 81.0322580645161 28.1612903225806 "2012" "2"
"31036" "MI" "Y" "SF" 615 749.242276422764 83.8959349593496 29.279674796748 "2012" "2"
"31037" "MN" "" "CO" 90 776.322222222222 69.8444444444444 33.5333333333333 "2012" "2"
"31038" "MN" "" "MH" 26 763.346153846154 64.3461538461538 28.7307692307692 "2012" "2"
"31039" "MN" "" "PU" 318 780.685534591195 65.7295597484277 30.5283018867925 "2012" "2"
"31040" "MN" "" "SF" 4578 771.729576234163 66.3204456094364 29.3446920052425 "2012" "2"
"31041" "MN" "N" "CO" 79 770.240506329114 79.6075949367089 31.1898734177215 "2012" "2"
"31042" "MN" "N" "MH" 6 765.833333333333 78.3333333333333 25.6666666666667 "2012" "2"
"31043" "MN" "N" "PU" 261 776.88122605364 77.6819923371648 32.1954022988506 "2012" "2"
"31044" "MN" "N" "SF" 1641 767.191956124314 82.2742230347349 31.8951858622791 "2012" "2"
"31045" "MN" "Y" "CO" 40 762.575 81.825 31.35 "2012" "2"
"31046" "MN" "Y" "MH" 1 757 80 42 "2012" "2"
"31047" "MN" "Y" "PU" 75 761.413333333333 83.2266666666667 31.96 "2012" "2"
"31048" "MN" "Y" "SF" 657 752.44596651446 85.6225266362253 30.79299847793 "2012" "2"
"31049" "MO" "" "CO" 120 776.208333333333 69.2 31.7333333333333 "2012" "2"
"31050" "MO" "" "CP" 2 800 57 26 "2012" "2"
"31051" "MO" "" "MH" 14 745.142857142857 61.3571428571429 30.9285714285714 "2012" "2"
"31052" "MO" "" "PU" 1699 770.628605061801 67.8811065332549 29.3713949381989 "2012" "2"
"31053" "MO" "" "SF" 3328 764.421574519231 68.7623197115385 29.3446514423077 "2012" "2"
"31054" "MO" "N" "CO" 31 772.451612903226 75.741935483871 34.258064516129 "2012" "2"
"31055" "MO" "N" "MH" 2 786.5 73 36 "2012" "2"
"31056" "MO" "N" "PU" 655 766.960305343511 80.3496183206107 31.9236641221374 "2012" "2"
"31057" "MO" "N" "SF" 897 764.915273132664 80.1928651059086 31.0278706800446 "2012" "2"
"31058" "MO" "Y" "CO" 28 753.571428571429 83.5714285714286 30.7857142857143 "2012" "2"
"31059" "MO" "Y" "MH" 2 702.5 77 29 "2012" "2"
"31060" "MO" "Y" "PU" 185 755.232432432432 84.1405405405405 31.0594594594595 "2012" "2"
"31061" "MO" "Y" "SF" 373 756.176943699732 85.6943699731903 30.0563002680965 "2012" "2"
"31062" "MS" "" "CO" 1 777 90 35 "2012" "2"
"31063" "MS" "" "MH" 1 762 30 11 "2012" "2"
"31064" "MS" "" "PU" 84 763.97619047619 68.5357142857143 30.8214285714286 "2012" "2"
"31065" "MS" "" "SF" 331 749.803625377643 68.0574018126888 29.7311178247734 "2012" "2"
"31066" "MS" "N" "PU" 43 764.93023255814 79.2790697674419 33.1395348837209 "2012" "2"
"31067" "MS" "N" "SF" 91 768.120879120879 83.6593406593407 33.5274725274725 "2012" "2"
"31068" "MS" "Y" "LH" 1 701 95 27 "2012" "2"
"31069" "MS" "Y" "PU" 12 758.416666666667 79.5 29.9166666666667 "2012" "2"
"31070" "MS" "Y" "SF" 52 754.019230769231 83.5 30.0769230769231 "2012" "2"
"31071" "MT" "" "CO" 12 778.25 70.6666666666667 33.5833333333333 "2012" "2"
"31072" "MT" "" "MH" 14 770.214285714286 60.3571428571429 27.2142857142857 "2012" "2"
"31073" "MT" "" "PU" 55 777.381818181818 65.4545454545455 31.2363636363636 "2012" "2"
"31074" "MT" "" "SF" 633 763.210110584518 64.4707740916272 30.7424960505529 "2012" "2"
"31075" "MT" "N" "CO" 4 734.5 82.5 33.75 "2012" "2"
"31076" "MT" "N" "MH" 3 770.333333333333 80 27.6666666666667 "2012" "2"
"31077" "MT" "N" "PU" 22 773.454545454545 75 32.9545454545455 "2012" "2"
"31078" "MT" "N" "SF" 170 763.388235294118 81.5764705882353 31.9764705882353 "2012" "2"
"31079" "MT" "Y" "CO" 7 760.285714285714 71.7142857142857 28.5714285714286 "2012" "2"
"31080" "MT" "Y" "PU" 16 767 83.875 30.0625 "2012" "2"
"31081" "MT" "Y" "SF" 70 749.742857142857 83.1714285714286 33.3857142857143 "2012" "2"
"31082" "NC" "" "CO" 104 773.461538461538 69.3942307692308 30.7019230769231 "2012" "2"
"31083" "NC" "" "LH" 1 787 75 18 "2012" "2"
"31084" "NC" "" "MH" 22 749.181818181818 67.2272727272727 26.6363636363636 "2012" "2"
"31085" "NC" "" "PU" 2284 774.186077057793 66.465411558669 29.1173380035026 "2012" "2"
"31086" "NC" "" "SF" 3687 764.143477081638 66.8190941144562 30.3287225386493 "2012" "2"
"31087" "NC" "N" "CO" 28 765.285714285714 74.1071428571429 31.0357142857143 "2012" "2"
"31088" "NC" "N" "LH" 1 813 77 19 "2012" "2"
"31089" "NC" "N" "MH" 3 786.333333333333 79.3333333333333 25.3333333333333 "2012" "2"
"31090" "NC" "N" "PU" 1022 768.647749510763 77.8424657534247 31.5988258317025 "2012" "2"
"31091" "NC" "N" "SF" 983 765.197355035605 79.5849440488301 30.9654120040692 "2012" "2"
"31092" "NC" "Y" "CO" 16 761.5625 87.0625 30.0625 "2012" "2"
"31093" "NC" "Y" "MH" 4 775.75 75.25 20.75 "2012" "2"
"31094" "NC" "Y" "PU" 501 758.854291417166 82.9441117764471 28.7405189620758 "2012" "2"
"31095" "NC" "Y" "SF" 462 757.032467532468 82.0649350649351 29.1212121212121 "2012" "2"
"31096" "ND" "" "CO" 7 791.428571428571 69.2857142857143 31 "2012" "2"
"31097" "ND" "" "MH" 1 710 80 36 "2012" "2"
"31098" "ND" "" "PU" 8 776.5 72.375 32 "2012" "2"
"31099" "ND" "" "SF" 428 762.605140186916 68.3551401869159 31.2266355140187 "2012" "2"
"31100" "ND" "N" "CO" 3 789.333333333333 62.6666666666667 28.6666666666667 "2012" "2"
"31101" "ND" "N" "MH" 1 763 75 34 "2012" "2"
"31102" "ND" "N" "PU" 6 756.333333333333 81.1666666666667 40.5 "2012" "2"
"31103" "ND" "N" "SF" 178 762.938202247191 81.3258426966292 32.2359550561798 "2012" "2"
"31104" "ND" "Y" "CO" 2 735.5 66 35 "2012" "2"
"31105" "ND" "Y" "PU" 1 703 66 28 "2012" "2"
"31106" "ND" "Y" "SF" 37 753.432432432432 87.5135135135135 31.6486486486486 "2012" "2"
"31107" "NE" "" "CO" 6 788.333333333333 71.1666666666667 32.1666666666667 "2012" "2"
"31108" "NE" "" "MH" 2 740.5 77 25 "2012" "2"
"31109" "NE" "" "PU" 193 768.891191709845 69.8082901554404 28.9844559585492 "2012" "2"
"31110" "NE" "" "SF" 940 769.497872340425 69.4595744680851 29.0382978723404 "2012" "2"
"31111" "NE" "N" "CO" 3 806.666666666667 60.6666666666667 25.6666666666667 "2012" "2"
"31112" "NE" "N" "PU" 124 771.612903225806 79.8709677419355 31.6290322580645 "2012" "2"
"31113" "NE" "N" "SF" 332 765.539156626506 81.855421686747 31.4487951807229 "2012" "2"
"31114" "NE" "Y" "CO" 1 792 80 23 "2012" "2"
"31115" "NE" "Y" "PU" 27 769.074074074074 85.8888888888889 29.4814814814815 "2012" "2"
"31116" "NE" "Y" "SF" 114 749.219298245614 85.8947368421053 31.0087719298246 "2012" "2"
"31117" "NH" "" "CO" 87 770.436781609195 69.367816091954 31.7471264367816 "2012" "2"
"31118" "NH" "" "PU" 30 778.3 69.3666666666667 30.6333333333333 "2012" "2"
"31119" "NH" "" "SF" 1270 765.368503937008 65.6196850393701 32.1173228346457 "2012" "2"
"31120" "NH" "N" "CO" 46 760.326086956522 77 36.7826086956522 "2012" "2"
"31121" "NH" "N" "PU" 10 776 77 33.6 "2012" "2"
"31122" "NH" "N" "SF" 305 762.245901639344 80.3737704918033 34.5606557377049 "2012" "2"
"31123" "NH" "Y" "CO" 25 743 87.4 34.76 "2012" "2"
"31124" "NH" "Y" "MH" 1 772 80 26 "2012" "2"
"31125" "NH" "Y" "PU" 7 754.285714285714 79.2857142857143 37.4285714285714 "2012" "2"
"31126" "NH" "Y" "SF" 132 748.5 84.0757575757576 33.0075757575758 "2012" "2"
"31127" "NJ" "" "CO" 361 770.434903047091 63.5207756232687 32.2797783933518 "2012" "2"
"31128" "NJ" "" "LH" 1 801 29 34 "2012" "2"
"31129" "NJ" "" "PU" 499 770.541082164329 61.8697394789579 32.5971943887776 "2012" "2"
"31130" "NJ" "" "SF" 4563 762.703046241508 61.2329607714223 33.1400394477318 "2012" "2"
"31131" "NJ" "N" "CO" 78 765.538461538462 71.1538461538462 37.1410256410256 "2012" "2"
"31132" "NJ" "N" "LH" 1 809 80 29 "2012" "2"
"31133" "NJ" "N" "PU" 177 765.887005649717 68.7175141242938 34.6610169491525 "2012" "2"
"31134" "NJ" "N" "SF" 749 760.791722296395 75.328437917223 34.8424566088118 "2012" "2"
"31135" "NJ" "Y" "CO" 124 756.967741935484 78.3064516129032 31.9677419354839 "2012" "2"
"31136" "NJ" "Y" "CP" 1 774 80 15 "2012" "2"
"31137" "NJ" "Y" "PU" 87 763.218390804598 78.7586206896552 36.2528735632184 "2012" "2"
"31138" "NJ" "Y" "SF" 645 756.722480620155 80.2790697674419 33.5054263565891 "2012" "2"
"31139" "NM" "" "CO" 7 793.571428571429 68.5714285714286 26 "2012" "2"
"31140" "NM" "" "MH" 11 740.727272727273 69.6363636363636 26.1818181818182 "2012" "2"
"31141" "NM" "" "PU" 143 770.083916083916 65.3006993006993 30.4405594405594 "2012" "2"
"31142" "NM" "" "SF" 654 759.784403669725 66.4266055045872 29.8669724770642 "2012" "2"
"31143" "NM" "N" "CO" 2 788 54 34 "2012" "2"
"31144" "NM" "N" "LH" 1 724 80 27 "2012" "2"
"31145" "NM" "N" "PU" 62 772.161290322581 77.2096774193548 34.4032258064516 "2012" "2"
"31146" "NM" "N" "SF" 165 765.290909090909 78.9212121212121 32.0909090909091 "2012" "2"
"31147" "NM" "Y" "CO" 1 740 95 29 "2012" "2"
"31148" "NM" "Y" "LH" 2 753.5 84 36.5 "2012" "2"
"31149" "NM" "Y" "PU" 21 769.952380952381 84.3333333333333 30.5714285714286 "2012" "2"
"31150" "NM" "Y" "SF" 63 756.333333333333 82.9047619047619 29.1428571428571 "2012" "2"
"31151" "NV" "" "CO" 10 775.6 70.2 30.5 "2012" "2"
"31152" "NV" "" "MH" 7 754.571428571429 71.1428571428571 24.5714285714286 "2012" "2"
"31153" "NV" "" "PU" 429 772.191142191142 70.7575757575758 31.8461538461538 "2012" "2"
"31154" "NV" "" "SF" 251 772.92828685259 67.3824701195219 30.1115537848606 "2012" "2"
"31155" "NV" "N" "CO" 1 796 80 44 "2012" "2"
"31156" "NV" "N" "MH" 4 745.75 72.5 24.75 "2012" "2"
"31157" "NV" "N" "PU" 239 768.47280334728 76.6359832635983 34.652719665272 "2012" "2"
"31158" "NV" "N" "SF" 114 755.736842105263 78.5701754385965 33.0175438596491 "2012" "2"
"31159" "NV" "Y" "CO" 4 711.75 77.5 32.25 "2012" "2"
"31160" "NV" "Y" "MH" 3 791 62 25 "2012" "2"
"31161" "NV" "Y" "PU" 115 749.608695652174 79.6173913043478 32.2 "2012" "2"
"31162" "NV" "Y" "SF" 53 747.660377358491 80.3962264150943 31.188679245283 "2012" "2"
"31163" "NY" "" "CO" 264 767.765151515152 59.2234848484849 31.6969696969697 "2012" "2"
"31164" "NY" "" "CP" 166 771.39156626506 51.4939759036145 33.4518072289157 "2012" "2"
"31165" "NY" "" "LH" 5 774 62.8 30.8 "2012" "2"
"31166" "NY" "" "MH" 9 740.333333333333 69.7777777777778 29.2222222222222 "2012" "2"
"31167" "NY" "" "PU" 132 766.787878787879 60.9772727272727 34.0909090909091 "2012" "2"
"31168" "NY" "" "SF" 6760 759.832544378698 62.9298816568047 33.721449704142 "2012" "2"
"31169" "NY" "N" "CO" 78 760.217948717949 71.8461538461538 35.1153846153846 "2012" "2"
"31170" "NY" "N" "CP" 24 773.5 69.0833333333333 32 "2012" "2"
"31171" "NY" "N" "MH" 2 788.5 80 30.5 "2012" "2"
"31172" "NY" "N" "PU" 91 772.395604395604 72.3406593406593 33.4615384615385 "2012" "2"
"31173" "NY" "N" "SF" 1597 761.06762680025 77.9887288666249 34.5798371947401 "2012" "2"
"31174" "NY" "Y" "CO" 90 758.466666666667 75.2333333333333 33.5444444444444 "2012" "2"
"31175" "NY" "Y" "CP" 76 757 75.3421052631579 31.0526315789474 "2012" "2"
"31176" "NY" "Y" "MH" 2 694 77.5 35.5 "2012" "2"
"31177" "NY" "Y" "PU" 31 762.838709677419 83.8387096774194 34.9677419354839 "2012" "2"
"31178" "NY" "Y" "SF" 1142 755.706654991243 79.9851138353765 34.1593695271454 "2012" "2"
"31179" "OH" "" "CO" 193 779.704663212435 67.1554404145078 30.6373056994819 "2012" "2"
"31180" "OH" "" "CP" 1 799 64 28 "2012" "2"
"31181" "OH" "" "LH" 6 777 76.3333333333333 24.8333333333333 "2012" "2"
"31182" "OH" "" "MH" 17 745.411764705882 66.0588235294118 33.6470588235294 "2012" "2"
"31183" "OH" "" "PU" 1737 776.00518134715 66.4024179620035 27.2826712723086 "2012" "2"
"31184" "OH" "" "SF" 8121 770.968107375939 66.0594754340598 27.7154291343431 "2012" "2"
"31185" "OH" "N" "CO" 173 769.832369942197 76.0635838150289 32.4508670520231 "2012" "2"
"31186" "OH" "N" "MH" 4 761.75 77 33.5 "2012" "2"
"31187" "OH" "N" "PU" 562 769.29359430605 79.4306049822064 31.4448398576512 "2012" "2"
"31188" "OH" "N" "SF" 1712 764.809579439252 80.5823598130841 30.696261682243 "2012" "2"
"31189" "OH" "Y" "CO" 63 757.31746031746 79.2222222222222 30.8253968253968 "2012" "2"
"31190" "OH" "Y" "MH" 2 745 81 32 "2012" "2"
"31191" "OH" "Y" "PU" 183 757.754098360656 84.224043715847 29.6775956284153 "2012" "2"
"31192" "OH" "Y" "SF" 650 749.147692307692 83.5276923076923 29.6107692307692 "2012" "2"
"31193" "OK" "" "CO" 3 794.666666666667 72 29 "2012" "2"
"31194" "OK" "" "MH" 6 757.833333333333 67.6666666666667 31 "2012" "2"
"31195" "OK" "" "PU" 235 764.51914893617 70.2255319148936 30.5063829787234 "2012" "2"
"31196" "OK" "" "SF" 743 755.792732166891 69.5262449528937 30.2732166890983 "2012" "2"
"31197" "OK" "N" "CO" 2 771 70.5 33.5 "2012" "2"
"31198" "OK" "N" "MH" 1 799 74 24 "2012" "2"
"31199" "OK" "N" "PU" 255 762.325490196078 79.4549019607843 31.3019607843137 "2012" "2"
"31200" "OK" "N" "SF" 343 762.215743440233 82.9883381924198 30.3556851311953 "2012" "2"
"31201" "OK" "Y" "CO" 2 727 87.5 33 "2012" "2"
"31202" "OK" "Y" "MH" 2 643 67.5 25 "2012" "2"
"31203" "OK" "Y" "PU" 53 746.792452830189 83.188679245283 30.4528301886792 "2012" "2"
"31204" "OK" "Y" "SF" 84 743.404761904762 85.6785714285714 27.8928571428571 "2012" "2"
"31205" "OR" "" "CO" 32 775.75 66.5625 29.21875 "2012" "2"
"31206" "OR" "" "MH" 42 767.333333333333 60.4761904761905 28.3095238095238 "2012" "2"
"31207" "OR" "" "PU" 547 780.504570383912 66.3912248628885 30.2797074954296 "2012" "2"
"31208" "OR" "" "SF" 2251 775.111061750333 63.8587294535762 30.8067525544203 "2012" "2"
"31209" "OR" "N" "CO" 20 776.45 69.3 36.1 "2012" "2"
"31210" "OR" "N" "MH" 14 780 62.3571428571429 32.7142857142857 "2012" "2"
"31211" "OR" "N" "PU" 200 776.715 76.945 34.43 "2012" "2"
"31212" "OR" "N" "SF" 536 771.656716417911 77.160447761194 34.0391791044776 "2012" "2"
"31213" "OR" "Y" "CO" 8 764.625 86.75 36.625 "2012" "2"
"31214" "OR" "Y" "MH" 3 740.666666666667 80 29 "2012" "2"
"31215" "OR" "Y" "PU" 82 757.634146341463 80.9268292682927 31.2926829268293 "2012" "2"
"31216" "OR" "Y" "SF" 320 760.659375 82.696875 31.675 "2012" "2"
"31217" "PA" "" "CO" 114 769.30701754386 65.2543859649123 32.4912280701754 "2012" "2"
"31218" "PA" "" "LH" 5 752.6 74.6 30 "2012" "2"
"31219" "PA" "" "MH" 7 777.285714285714 56.7142857142857 31.7142857142857 "2012" "2"
"31220" "PA" "" "PU" 818 770.674816625917 65.4095354523227 31.0232273838631 "2012" "2"
"31221" "PA" "" "SF" 5080 764.154724409449 65.7610236220472 30.771062992126 "2012" "2"
"31222" "PA" "N" "CO" 64 772.640625 72.484375 35.125 "2012" "2"
"31223" "PA" "N" "MH" 1 749 79 22 "2012" "2"
"31224" "PA" "N" "PU" 445 768.141573033708 75.4696629213483 33.5977528089888 "2012" "2"
"31225" "PA" "N" "SF" 1393 764.51471643934 79.321608040201 32.4256999282125 "2012" "2"
"31226" "PA" "Y" "CO" 65 762.123076923077 81.0769230769231 31.1384615384615 "2012" "2"
"31227" "PA" "Y" "LH" 1 817 80 28 "2012" "2"
"31228" "PA" "Y" "PU" 217 759.548387096774 82.0552995391705 32.3870967741936 "2012" "2"
"31229" "PA" "Y" "SF" 988 752.635627530364 83.6973684210526 31.2064777327935 "2012" "2"
"31230" "PR" "" "CO" 15 760.866666666667 72 34.8666666666667 "2012" "2"
"31231" "PR" "" "SF" 65 734.4 64.8 39.5384615384615 "2012" "2"
"31232" "PR" "N" "CO" 2 729 95 41.5 "2012" "2"
"31233" "RI" "" "CO" 52 777.519230769231 66.8653846153846 32 "2012" "2"
"31234" "RI" "" "LH" 1 801 47 17 "2012" "2"
"31235" "RI" "" "PU" 4 767 64.5 31.5 "2012" "2"
"31236" "RI" "" "SF" 770 766.383116883117 62.5077922077922 31.3064935064935 "2012" "2"
"31237" "RI" "N" "CO" 10 779.1 70.3 33.3 "2012" "2"
"31238" "RI" "N" "PU" 1 754 80 40 "2012" "2"
"31239" "RI" "N" "SF" 145 765.020689655172 79.7655172413793 32.248275862069 "2012" "2"
"31240" "RI" "Y" "CO" 16 770.6875 80.25 29.875 "2012" "2"
"31241" "RI" "Y" "PU" 1 772 80 32 "2012" "2"
"31242" "RI" "Y" "SF" 91 749.56043956044 83.021978021978 33.8571428571429 "2012" "2"
"31243" "SC" "" "CO" 83 767.55421686747 70.8915662650602 31.4096385542169 "2012" "2"
"31244" "SC" "" "LH" 1 799 72 43 "2012" "2"
"31245" "SC" "" "MH" 6 749.333333333333 65.3333333333333 32.1666666666667 "2012" "2"
"31246" "SC" "" "PU" 960 769.705208333333 67.26875 29.85625 "2012" "2"
"31247" "SC" "" "SF" 1264 759.465981012658 66.7333860759494 29.942246835443 "2012" "2"
"31248" "SC" "N" "CO" 15 767.933333333333 81.6666666666667 32.0666666666667 "2012" "2"
"31249" "SC" "N" "MH" 1 758 70 20 "2012" "2"
"31250" "SC" "N" "PU" 492 769.459349593496 76.1260162601626 32.2784552845528 "2012" "2"
"31251" "SC" "N" "SF" 289 762.079584775086 80.1626297577855 31.2871972318339 "2012" "2"
"31252" "SC" "Y" "CO" 7 762.285714285714 84.1428571428571 31.8571428571429 "2012" "2"
"31253" "SC" "Y" "MH" 1 734 80 44 "2012" "2"
"31254" "SC" "Y" "PU" 228 755.982456140351 81.9385964912281 29.9254385964912 "2012" "2"
"31255" "SC" "Y" "SF" 138 754.065217391304 84.5507246376812 29.2463768115942 "2012" "2"
"31256" "SD" "" "CO" 1 819 62 23 "2012" "2"
"31257" "SD" "" "MH" 3 740.666666666667 63.6666666666667 24.3333333333333 "2012" "2"
"31258" "SD" "" "PU" 19 770.842105263158 63.6315789473684 31.0526315789474 "2012" "2"
"31259" "SD" "" "SF" 257 769.396887159533 67.3229571984436 30.591439688716 "2012" "2"
"31260" "SD" "N" "CO" 1 809 75 46 "2012" "2"
"31261" "SD" "N" "PU" 11 755.727272727273 79.2727272727273 33.5454545454545 "2012" "2"
"31262" "SD" "N" "SF" 68 767.838235294118 79.2205882352941 31.6470588235294 "2012" "2"
"31263" "SD" "Y" "PU" 4 792 89 29.75 "2012" "2"
"31264" "SD" "Y" "SF" 37 753.567567567568 83.9189189189189 31.0810810810811 "2012" "2"
"31265" "TN" "" "CO" 33 778.060606060606 68.4848484848485 28.8787878787879 "2012" "2"
"31266" "TN" "" "MH" 6 739.5 72.5 32.8333333333333 "2012" "2"
"31267" "TN" "" "PU" 511 769.307240704501 69.2641878669276 29.5929549902153 "2012" "2"
"31268" "TN" "" "SF" 1911 757.721611721612 68.8906331763475 30.246991104134 "2012" "2"
"31269" "TN" "N" "CO" 29 782.448275862069 68.9310344827586 31.6551724137931 "2012" "2"
"31270" "TN" "N" "MH" 1 782 85 20 "2012" "2"
"31271" "TN" "N" "PU" 381 768.070866141732 78.2834645669291 30.8136482939633 "2012" "2"
"31272" "TN" "N" "SF" 673 762.720653789004 80.0817236255572 31.4784546805349 "2012" "2"
"31273" "TN" "Y" "CO" 15 755.733333333333 76.3333333333333 32.2666666666667 "2012" "2"
"31274" "TN" "Y" "MH" 1 790 77 18 "2012" "2"
"31275" "TN" "Y" "PU" 115 751.6 83.304347826087 31.1478260869565 "2012" "2"
"31276" "TN" "Y" "SF" 345 752.666666666667 85.3275362318841 30.6724637681159 "2012" "2"
"31277" "TX" "" "CO" 81 760.493827160494 72.5432098765432 32.1234567901235 "2012" "2"
"31278" "TX" "" "MH" 3 753.666666666667 78 32.3333333333333 "2012" "2"
"31279" "TX" "" "PU" 3585 763.342259414226 70.4608089260809 30.9456066945607 "2012" "2"
"31280" "TX" "" "SF" 3278 754.571690054912 69.0283709579012 30.8926174496644 "2012" "2"
"31281" "TX" "N" "CO" 48 766.333333333333 79.3958333333333 35 "2012" "2"
"31282" "TX" "N" "MH" 2 737.5 80 28 "2012" "2"
"31283" "TX" "N" "PU" 2859 762.832808674362 79.3976915005247 33.0132913606156 "2012" "2"
"31284" "TX" "N" "SF" 1706 760.847596717468 80.626611957796 32.9237983587339 "2012" "2"
"31285" "TX" "Y" "CO" 50 757.24 82.92 31.32 "2012" "2"
"31286" "TX" "Y" "PU" 1264 752.45253164557 83.3520569620253 31.7903481012658 "2012" "2"
"31287" "TX" "Y" "SF" 883 753.551528878822 84.0135900339751 30.554926387316 "2012" "2"
"31288" "UT" "" "CO" 50 772.08 70.38 28.98 "2012" "2"
"31289" "UT" "" "MH" 10 761.9 71.5 32.1 "2012" "2"
"31290" "UT" "" "PU" 432 773.972222222222 69.5763888888889 31.3078703703704 "2012" "2"
"31291" "UT" "" "SF" 2406 766.783458021613 68.7331670822943 30.5881130507066 "2012" "2"
"31292" "UT" "N" "CO" 14 778.428571428571 81.5714285714286 30.5714285714286 "2012" "2"
"31293" "UT" "N" "MH" 4 765.75 77.25 25.25 "2012" "2"
"31294" "UT" "N" "PU" 148 775.283783783784 79.5067567567568 33.5337837837838 "2012" "2"
"31295" "UT" "N" "SF" 559 765.50626118068 81.953488372093 32.5706618962433 "2012" "2"
"31296" "UT" "Y" "CO" 9 756.444444444444 84.1111111111111 29.4444444444444 "2012" "2"
"31297" "UT" "Y" "MH" 1 767 80 24 "2012" "2"
"31298" "UT" "Y" "PU" 62 753.209677419355 84.8225806451613 32.4677419354839 "2012" "2"
"31299" "UT" "Y" "SF" 293 752.296928327645 86.0409556313993 31.6928327645051 "2012" "2"
"31300" "VA" "" "CO" 253 775.95256916996 63.7193675889328 29.897233201581 "2012" "2"
"31301" "VA" "" "LH" 6 784.833333333333 59.3333333333333 32.5 "2012" "2"
"31302" "VA" "" "MH" 11 767.818181818182 58 27.9090909090909 "2012" "2"
"31303" "VA" "" "PU" 2553 773.447708578143 63.9678809244027 30.3086564825695 "2012" "2"
"31304" "VA" "" "SF" 4138 767.224987916868 62.6012566457226 29.7578540357661 "2012" "2"
"31305" "VA" "N" "CO" 97 768.639175257732 72.0721649484536 33.2164948453608 "2012" "2"
"31306" "VA" "N" "LH" 1 756 80 22 "2012" "2"
"31307" "VA" "N" "MH" 2 784.5 65 24.5 "2012" "2"
"31308" "VA" "N" "PU" 819 773.54822954823 75.6056166056166 32.8620268620269 "2012" "2"
